StartMatrix : [16716, 1, 2090]
Stats : 35029096
AID	norel	lohi	lolo	hihi	hilo	eqv	opp
EPC1	8358	0	0	0	0	0	0
SEPHS1	6307	61	818	5	0	867	300
XPNPEP3	6632	7	290	830	199	396	4
DDX58	8310	0	0	47	1	0	0
PDE7A	7573	4	208	293	204	74	2
HCP5	7447	2	58	594	144	111	2
LYST	7210	6	319	594	67	159	3
RASD1	8057	227	43	3	24	1	3
SLC7A8	7430	1	63	748	108	8	0
RNASEL	7512	9	478	265	16	78	0
TRMT5	5397	61	1388	401	41	834	236
PCDH21	8358	0	0	0	0	0	0
KPNA3	6468	130	935	18	1	600	206
CHRNA5	7986	0	17	81	270	4	0
LOC388335	7611	2	235	395	63	51	1
OXR1	5164	13	1153	1272	452	249	55
S100A4	7000	7	687	320	83	261	0
ZUFSP	5607	21	824	479	53	996	378
CHL1	7546	0	47	679	55	31	0
FLJ39739	8208	0	0	19	73	28	30
DBF4	6063	80	812	738	180	474	11
PIGA	7029	11	329	584	47	344	14
RAP2C	6560	12	653	626	230	249	28
TSPAN15	7818	0	134	313	6	87	0
ADI1	5994	46	1142	539	53	472	112
AYP1p1	7839	8	0	5	261	49	196
SPIN1	5445	7	473	1602	380	446	5
TTK	6746	17	469	700	81	342	3
BET1	5998	181	1189	20	1	731	238
GRAMD3	6287	2	300	1229	275	260	5
STXBP5	6976	26	434	616	126	169	11
ZNF92	6969	4	204	725	51	400	5
ZNF275	6991	7	438	472	88	339	23
ABCG1	7796	0	305	204	7	46	0
C12orf26	6917	25	583	348	32	436	17
TSC22D2	6722	143	1150	2	0	268	73
C16orf62	7624	15	674	4	8	29	4
GNAO1	6333	363	66	14	1054	112	416
LOC100133835	6643	0	308	1123	159	123	2
SNX22	7074	77	7	39	554	88	519
ARID4A	6920	1	130	891	66	339	11
ATP6V1G1	5648	45	1320	486	65	614	180
ZNF765	5415	11	736	1102	316	704	74
ACPL2	5757	89	1220	521	113	517	141
CD44	6412	4	110	1127	555	133	17
CNOT6L	5547	148	1345	43	1	954	320
ZNF202	7833	11	148	102	162	76	26
KIAA0146	7575	6	142	522	71	42	0
LOC100130633	4458	27	1399	1012	295	938	229
USP42	6852	0	73	685	582	156	10
UGT2A3	6831	13	619	643	224	25	3
ATPAF1	5369	16	930	962	214	792	75
OBP2A	8355	0	0	0	0	1	2
F7	8054	0	0	6	125	19	154
GEMIN5	6409	10	335	997	184	409	14
SULT1B1	7627	11	445	197	12	66	0
ZNF738	7031	4	337	720	67	194	5
TMED3	6419	52	881	624	119	236	27
ST14	7879	2	365	64	1	47	0
IL1R2	7794	3	202	261	82	16	0
USO1	5555	195	1484	78	3	732	311
PNKD	7907	4	50	266	87	42	2
FNIP1	6362	11	380	1175	284	140	6
INPP1	7593	0	7	271	434	51	2
SRPRB	6728	114	856	0	0	535	125
CUTC	6017	10	701	630	127	679	194
NAT5	7105	79	595	0	0	498	81
JARID1A	7118	1	61	1035	60	82	1
SPAG16	7268	3	286	622	161	16	2
WIZ	7415	290	76	15	353	40	169
FAM118B	7953	4	186	78	1	133	3
C10orf57	5661	6	513	1508	350	314	6
TMEM206	6921	21	338	650	160	264	4
ZFP90	6332	48	587	948	154	284	5
KCTD10	7504	6	234	221	81	293	19
TUSC5	7552	106	1	16	298	82	303
KIAA0999	6353	12	578	837	284	219	75
STARD10	6241	9	795	900	201	190	22
MBP	7600	0	145	515	96	2	0
SEMA5A	8245	12	55	17	19	9	1
MED7	7044	17	394	345	30	507	21
C4orf16	5442	68	1402	605	121	511	209
VPS72	6540	6	571	56	12	1011	162
RPL3	6276	7	466	825	164	614	6
DERL3	7644	0	78	563	26	47	0
MAP4K5	6305	25	677	742	233	266	110
HDHD1A	7066	11	587	293	63	292	46
KCNH2	8332	0	1	10	0	15	0
GAP43	8188	0	12	148	4	6	0
FGF18	8060	0	0	15	80	126	77
PRO1933	7919	4	336	77	8	14	0
BCL2L15	7291	11	462	441	48	100	5
MFAP5	7408	0	73	674	171	32	0
PWWP2A	7048	100	728	110	18	271	83
SYNCRIP	6060	200	1196	6	0	672	224
SLC10A2	8355	0	0	0	3	0	0
UCHL5	4506	72	1709	543	82	1000	446
PRC1	6767	57	612	565	93	260	4
PLD3	6732	3	268	898	86	369	2
RHOT1	6800	15	327	591	51	559	15
CRLF1	7701	0	0	25	154	101	377
PYGO2	5820	469	51	31	934	401	652
RAB3GAP1	5731	22	1180	476	34	625	290
SLC38A5	7353	7	88	454	344	107	5
PHF20L1	7219	48	334	295	18	434	10
PRRT1	4706	854	121	34	1357	342	944
DYNC1LI1	4888	14	970	1217	334	820	115
MUPCDH	6617	5	84	1286	328	37	1
RHOF	7440	188	436	45	150	76	23
SEC16B	7853	8	77	196	202	20	2
RBM16	6597	142	882	0	0	572	165
NEU1	7108	10	723	313	28	174	2
FBXO3	5424	34	1274	261	41	982	342
CLK4	8328	0	0	29	0	1	0
SMPDL3B	7801	7	125	362	35	28	0
FLJ32784	8297	0	0	2	49	2	8
UBE4B	6396	2	123	1155	264	415	3
TMEM204	7843	0	199	215	2	99	0
TIMELESS	7152	28	253	389	120	402	14
RREB1	7922	3	242	130	1	58	2
TTC33	6040	7	441	1071	216	563	20
EDA	5941	490	66	12	857	202	790
HOXD11	8310	0	3	37	7	1	0
RBM47	6268	9	545	1013	128	392	3
CD109	8032	0	10	204	81	31	0
AHR	5635	12	1024	897	219	508	63
SPOP	7254	71	661	57	7	214	94
C17orf49	6906	13	790	223	46	378	2
MYH10	7955	3	323	58	6	13	0
LOC100127955	8358	0	0	0	0	0	0
SPG3A	7631	4	418	212	15	75	3
LGALS1	7255	137	829	25	42	57	13
GJB5	8293	0	0	2	63	0	0
PRKXP1	8274	0	1	40	42	1	0
DAAM1	6949	51	640	246	12	269	191
RBM25	5175	101	1753	384	64	539	342
THBS2	8338	0	1	16	3	0	0
PWP1	5856	149	1460	76	10	631	176
MRPL23	6910	10	491	191	85	665	6
HOXD10	8274	0	4	31	47	1	1
PPAPDC2	7940	14	234	0	0	156	14
TAF9	5142	62	1409	726	224	652	143
BCAS2	7490	6	263	205	33	314	47
TMEM183A	5297	17	1029	679	113	903	320
STRN3	5732	47	1175	459	65	588	292
LOC283278	7798	2	142	175	101	140	0
API5	5940	0	122	1591	347	358	0
DUSP2	8015	0	9	134	199	1	0
TBL1X	7830	0	18	493	11	6	0
MUC12	7532	0	4	777	45	0	0
TCEA1	6652	41	1044	172	47	377	25
NLN	6899	500	110	47	681	58	63
LOC340074	8185	0	0	1	37	31	104
ABHD12	5331	38	1416	683	160	548	182
LOC124220	7819	28	344	104	25	38	0
NIT2	5715	43	676	737	183	953	51
ZADH1	7804	0	57	443	4	49	1
LOC92249	6910	87	15	19	811	184	332
PDE6G	7372	108	1	11	350	219	297
TMCO1	7935	5	343	33	0	41	1
INSC	8358	0	0	0	0	0	0
SPNS2	7540	43	178	179	326	67	25
ABCG2	7349	3	194	337	334	136	5
UGT2B17	8357	0	0	0	0	1	0
STAU2	7083	0	10	543	582	125	15
CLECL1	7754	0	19	503	15	67	0
E2F7	7336	6	114	440	280	181	1
RAB7A	6641	84	1022	55	1	398	157
BCAR3	6873	2	304	838	140	200	1
LOC100134053	7674	1	170	360	124	28	1
SPON1	7842	8	360	78	61	9	0
CAND1	6025	144	1254	120	13	602	200
PEF1	7660	30	526	6	0	126	10
MMP28	7618	2	177	271	201	88	1
FAM135A	7419	25	185	467	32	226	4
ERGIC2	6092	216	1247	3	0	602	198
C17orf85	7065	10	173	318	463	256	73
POLDIP3	6612	7	150	821	276	487	5
PSMD3	6801	9	803	246	67	415	17
FAM133B	7138	10	602	121	5	403	79
C9orf52	7479	2	278	413	80	106	0
CC2D1A	7823	13	234	74	138	72	4
HOXD1	7664	4	118	244	243	78	7
CHSY1	6923	33	433	349	81	522	17
HOXA10	7839	14	489	0	8	5	3
COX8A	7096	8	716	104	29	402	3
LOC100128907	7682	17	7	263	379	4	6
EIF4E3	6047	0	73	1759	309	170	0
C1orf25	6506	9	559	645	110	500	29
EAF2	6900	7	152	1073	119	106	1
SPOCK1	7985	0	162	138	28	45	0
UNG	5582	116	1315	55	4	927	359
GGCX	6921	20	401	535	66	404	11
GALNT12	7681	4	527	80	4	62	0
DGKA	7117	16	236	399	169	417	4
C2orf12	7637	0	359	134	107	120	1
OSBPL8	5350	35	1293	934	197	337	212
NUP133	5799	146	1307	54	3	743	306
ZZEF1	7366	42	128	317	382	87	36
RPS6	6105	10	998	697	183	355	10
WDR75	7328	30	669	142	14	168	7
ZADH2	6304	18	523	1021	158	318	16
ADH5	7309	88	579	0	0	317	65
FBXW7	7009	19	310	482	114	402	22
FTO	6600	10	726	95	13	737	177
LOC100133945	7679	0	21	230	424	4	0
ZNF280D	6765	11	487	611	76	398	10
CTGF	8026	0	187	128	11	6	0
VPS28	6809	44	974	69	4	445	13
MAPK9	7059	85	541	0	0	533	140
DIMT1L	5858	229	1420	13	1	608	229
JUN	7972	4	183	90	104	5	0
LYRM2	5534	4	310	1578	362	565	5
NDUFA8	6841	2	632	295	34	523	31
GRHL2	7973	0	15	349	20	1	0
ATOX1	7381	19	670	7	1	244	36
MAPK1	5822	49	1057	442	58	685	245
IKBKB	7542	38	312	229	4	131	102
CLCA2	8358	0	0	0	0	0	0
SDHD	8058	23	216	0	0	57	4
ABCA2	7926	0	0	10	76	66	280
MPND	7266	2	581	159	14	333	3
ZSCAN16	7087	34	416	341	89	374	17
RBM3	4999	83	1535	652	172	665	252
CTNNB1	7694	0	1	643	18	2	0
MYO5C	7266	36	528	143	6	334	45
HSPA6	8358	0	0	0	0	0	0
C9orf64	5245	22	1044	1049	403	490	105
AHCYL1	5662	8	746	1049	278	595	20
C18orf25	7387	6	310	311	22	315	7
GOPC	8350	0	4	0	0	4	0
DHCR7	5766	17	897	1008	265	346	59
SEC61B	7347	8	426	3	0	467	107
GCNT2	7224	149	598	76	188	73	50
RASSF5	7858	0	220	154	32	94	0
GATAD1	5450	12	612	1276	351	636	21
CNOT4	7581	23	376	49	9	278	42
KCNV1	8119	0	0	158	80	1	0
USP36	7873	18	247	117	15	78	10
ARHGAP6	8031	0	17	288	4	18	0
PLVAP	7087	140	680	70	138	201	42
C19orf42	6381	61	817	21	1	821	256
FUBP1	7998	52	171	99	11	26	1
CORO1A	7769	0	121	241	168	59	0
EMP1	7556	19	619	110	23	29	2
SHANK1	7723	0	0	11	79	104	441
ZNF518A	6083	15	799	792	225	389	55
NADSYN1	7233	3	786	155	44	137	0
LOC120376	8020	0	5	320	13	0	0
CTH	5739	8	545	1427	361	266	12
LCORL	5642	14	820	1025	351	444	62
PDZK1	7725	0	0	448	185	0	0
NFIX	8358	0	0	0	0	0	0
LOC727770	8142	39	9	3	162	2	1
LOC339562	6439	1	108	1321	272	216	1
PGF	7005	459	99	41	615	55	84
OAS1	6654	10	790	486	112	304	2
HSD17B2	7338	8	425	201	220	161	5
APOC1	7912	0	30	308	55	53	0
TAF1A	7408	3	107	419	221	198	2
ZBTB20	8294	0	20	29	4	11	0
TFPI	7032	0	290	835	159	42	0
CHCHD5	7052	1	225	777	37	266	0
ENDOGL1	6685	4	0	68	604	184	813
GABRA2	7810	0	3	505	40	0	0
VAMP1	8206	3	97	41	2	9	0
GFI1B	8358	0	0	0	0	0	0
NPM3	7871	73	282	33	67	29	3
C16orf75	6381	86	873	613	138	248	19
ARL17P1	8328	0	0	1	29	0	0
RNF19B	6850	81	729	152	145	376	25
PRKG1	7593	7	264	264	149	74	7
OCA2	8058	0	4	135	160	1	0
TFR2	6097	7	0	135	1114	286	719
TPM1	7004	29	655	189	182	287	12
FERMT1	6226	74	819	448	107	521	163
ACOX1	7036	3	433	530	53	300	3
GPR4	6604	336	33	26	714	250	395
NTN4	6874	13	342	891	109	127	2
LEPR	7084	4	363	764	77	65	1
C5orf30	7409	7	335	213	157	229	8
ULK2	7556	63	134	282	128	169	26
F8	7016	3	331	655	83	258	12
EIF3M	6963	123	680	0	0	464	128
COPG2	7055	9	211	459	247	360	17
MTERFD3	7179	32	256	499	151	218	23
CDCA7	6205	157	1237	183	49	406	121
CCDC52	6897	15	292	716	73	363	2
EVI2A	6818	0	104	1127	176	133	0
IL22RA1	7975	1	26	231	86	39	0
NAB1	7353	14	506	120	25	226	114
NACA	8187	2	31	40	73	25	0
FLJ38028	7702	5	44	250	352	4	1
OR51E2	8323	0	2	24	9	0	0
PRNPIP	7278	18	171	461	87	339	4
PRDM2	8342	0	7	0	0	9	0
TMEM38B	5929	10	413	1475	402	122	7
CCDC5	5374	22	827	1286	346	493	10
TXNDC1	6727	160	983	19	3	344	122
LMF1	6336	90	14	14	757	274	873
MRPS23	5674	18	883	1075	267	431	10
ZMYM2	7974	7	272	11	3	86	5
POLR2B	7889	6	159	0	0	257	47
LOC100129361	7690	5	378	62	8	200	15
FBXL10	5802	15	942	845	311	322	121
PSCD3	8358	0	0	0	0	0	0
CPNE6	7593	0	0	53	244	123	345
RP3-402G11.5	8147	0	59	116	5	31	0
LOC442240	6075	11	404	1068	174	622	4
FOXE1	7143	54	2	14	575	140	430
DKFZP434B2016	8355	0	0	3	0	0	0
ZNF397	8057	0	74	144	21	61	1
CTBP1	6545	80	1077	218	17	284	137
GLUL	5818	2	278	1576	289	393	2
CSDA	6259	11	846	678	149	410	5
SPAG4	8130	2	50	137	21	18	0
TMEM5	7139	38	244	617	53	260	7
MRC1	6855	0	114	1179	137	73	0
ZCCHC9	5653	7	547	764	238	1049	100
MAML3	6272	10	546	931	215	355	29
TMEM16F	6911	94	962	193	29	162	7
KIAA0947	6884	68	563	0	0	652	191
PFN2	7954	8	391	5	0	0	0
DNASE1L3	7053	1	171	999	98	36	0
JRK	6313	205	17	12	799	236	776
LOC100132218	8289	2	48	5	4	10	0
ALG14	7359	64	451	0	0	395	89
C20orf199	5858	14	687	1075	240	475	9
APH1A	6453	8	203	979	311	398	6
LOC100128731	6270	7	466	449	84	1060	22
MIF	5055	49	1444	726	150	660	274
FXYD1	7612	46	114	155	356	43	32
CST9	8358	0	0	0	0	0	0
ALDH1B1	6642	0	38	1224	378	74	2
GIMAP7	7369	0	77	692	136	84	0
TYROBP	7525	9	399	311	27	85	2
SATB1	7858	32	440	4	16	3	5
COQ5	7575	26	220	0	0	425	112
MARS2	7037	11	213	803	140	151	3
LARS	6722	179	943	0	0	397	117
IRS2	8309	0	36	12	0	1	0
BMP4	8234	8	69	36	10	1	0
CYP2A6	8274	0	0	1	19	18	46
ZNF226	7296	127	260	439	57	169	10
SORT1	8358	0	0	0	0	0	0
MCTP1	7411	0	24	833	64	26	0
PROCR	7561	0	13	731	49	4	0
C21orf33	6468	15	273	755	242	599	6
CYorf15B	8345	0	0	1	4	8	0
CDC37	6526	16	541	502	190	580	3
LOC643641	8294	0	27	13	10	14	0
PLA2G2A	8224	0	23	102	9	0	0
SYNJ1	6036	10	625	1151	331	194	11
MPHOSPH9	7063	2	82	530	570	101	10
LOC149832	8339	0	0	19	0	0	0
XPO5	6905	3	183	730	331	194	12
CHST13	6786	205	16	35	517	212	587
ARHGAP25	7801	0	160	191	33	173	0
HEPH	8337	0	13	0	0	8	0
DNAJC7	7166	0	116	798	165	110	3
SLC25A17	6679	14	295	489	69	788	24
LNX2	7456	5	279	291	45	275	7
CCL21	7578	15	43	242	456	20	4
DDX41	6193	60	1044	75	10	779	197
CDC42EP3	5866	18	903	965	237	346	23
MUM1	8321	1	5	8	22	1	0
SHQ1	6281	24	527	542	102	847	35
TM9SF3	5267	53	1423	527	80	797	211
TASP1	6476	51	628	516	98	570	19
RNF12	8008	0	70	242	24	14	0
ANXA7	6011	60	1077	70	12	910	218
KIAA1715	6395	86	794	5	0	821	257
COPE	6848	38	826	153	129	355	9
LOC400581	8248	0	0	6	81	8	15
PRB1	6386	233	7	36	770	340	586
RP5-886K2.1	6692	461	80	21	909	61	134
GALK2	6657	2	136	1142	103	318	0
SERAC1	7104	14	238	528	84	359	31
EBPL	5330	130	1372	70	4	1069	383
MRGPRF	8152	0	19	163	2	22	0
P2RY1	7970	0	3	250	135	0	0
SLC37A2	8260	1	0	3	94	0	0
FLJ14186	7622	429	46	8	193	19	41
UPRT	4887	17	1065	1101	358	774	156
HLA-DRA	5470	8	560	1421	335	558	6
hCG_1757335	7910	5	205	40	5	148	45
SLC12A2	5964	219	1324	17	2	628	204
USP15	8332	1	15	0	0	3	7
RTN4	8005	18	257	0	0	76	2
ECM1	7243	3	56	632	362	56	6
APOLD1	7622	123	414	116	44	37	2
CBR1	6833	0	76	1271	81	97	0
ZNF14	7606	22	80	420	99	115	16
PECAM1	6719	12	1157	278	101	82	9
TACR3	7493	26	1	71	541	93	133
ERLIN1	5813	3	234	1406	401	498	3
PBX3	7608	0	362	291	59	38	0
CLASP1	7491	16	439	8	0	265	139
CXCL16	7448	13	457	220	82	137	1
RAD18	6674	1	102	1100	233	245	3
C15orf5	8189	0	13	125	21	10	0
C15orf48	7795	4	455	22	8	71	3
LOC100128511	8345	0	0	1	1	5	6
LYRM5	4686	15	1146	1038	277	1001	195
WASL	7887	0	153	286	30	2	0
N4BP2L1	7414	0	319	533	25	67	0
CTSS	5421	10	682	1466	293	482	4
C12orf47	6052	4	209	1355	202	534	2
PPP2R5E	6664	106	876	1	0	573	138
KIF13A	8085	212	37	4	17	2	1
ANG	6286	70	1077	389	56	421	59
UBA52	7472	11	642	7	1	217	8
ESPN	7363	63	31	238	586	24	53
FER1L3	6024	9	695	1178	260	186	6
ERAP1	5398	62	1267	556	104	718	253
VISA	8096	1	42	151	64	4	0
FEM1C	6819	22	776	278	66	337	60
DUSP1	7848	21	400	19	58	11	1
C17orf37	7772	36	338	0	0	200	12
NMNAT1	7763	0	1	588	4	2	0
CRBN	5883	8	722	1070	196	429	50
ZBTB16	7793	239	68	37	206	4	11
FANCL	6032	153	1127	278	16	443	309
KCTD3	5349	87	1362	302	70	790	398
CALR3	8358	0	0	0	0	0	0
SLAMF8	8009	0	168	86	0	95	0
KIAA0101	5714	194	1387	90	16	710	247
GPR25	6736	66	6	19	578	265	688
LOC728806	7998	2	19	76	249	11	3
YWHAH	6646	19	543	467	209	467	7
MT2A	7876	4	217	112	131	16	2
PLN	8015	0	54	213	57	19	0
SESN3	7419	0	62	666	198	13	0
TSPAN1	7380	11	452	275	65	172	3
POLRMT	8257	0	22	51	3	24	1
RAPH1	7040	2	421	503	87	290	15
PDZD8	6990	14	247	667	149	288	3
MYL9	7918	0	57	156	201	26	0
SH3RF2	8140	3	89	56	14	54	2
ZNF443	6842	17	372	697	89	327	14
CRYZ	5708	100	1310	499	171	441	129
TXNDC16	5569	31	732	1240	288	481	17
YLPM1	6521	103	859	2	0	640	233
SLC35A4	6581	13	852	276	62	527	47
IGHG1	6801	0	7	1350	194	6	0
MYCL1	6784	42	448	650	87	317	30
IFNB1	7699	8	0	12	293	122	224
C20orf24	8208	14	71	0	0	64	1
MGP	7993	0	49	239	53	24	0
AP2B1	5286	26	1061	1184	296	424	81
TMC5	7650	4	639	44	1	19	1
PROSC	5097	13	885	1582	417	328	36
C6orf173	7281	4	84	860	53	76	0
MIS12	7285	27	435	39	0	487	85
C5orf13	6365	52	1123	426	91	276	25
AGTR1	8107	0	10	228	2	11	0
C1orf211	8349	0	0	0	0	6	3
CISD2	5361	23	1003	1079	386	443	63
KIAA0564	6994	5	240	780	151	185	3
TST	7702	1	346	98	25	186	0
FCGR2C	7254	5	86	602	139	269	3
GPATCH2	7235	1	74	799	170	78	1
UMPS	6538	94	689	436	85	477	39
FCER1A	7306	0	5	941	100	6	0
CAPN3	8161	15	29	54	55	43	1
ATP6V0D2	7459	0	2	855	36	6	0
NEBL	6811	36	452	693	165	191	10
PIP5K3	5838	10	660	980	277	534	59
GNB4	6781	0	352	880	199	146	0
GOLGA9P	7626	453	112	6	125	15	21
PSMB2	7344	25	592	2	0	348	47
SLC17A7	8358	0	0	0	0	0	0
USP14	6213	197	1165	11	0	574	198
DDX43	8358	0	0	0	0	0	0
TPM4	6165	13	733	967	246	233	1
ACSS2	7519	8	263	69	300	184	15
FABP6	7921	1	23	25	387	1	0
KRT18	7315	7	772	147	2	115	0
GABARAPL2	6548	58	1191	59	8	429	65
TIGD1	7973	2	24	213	102	42	2
APBB2	6455	434	69	11	814	88	487
LOC100134685	8002	79	1	9	188	19	60
DAPK1	7288	3	703	277	50	37	0
HN1	7055	9	772	195	21	305	1
JAK1	5656	7	327	1404	378	582	4
SOCS5	5785	16	1036	426	55	689	351
C4orf19	7063	3	448	685	70	89	0
F3	6565	44	906	343	79	355	66
TP53I3	7862	5	422	25	2	41	1
ANXA1	6771	12	654	667	127	127	0
LIN37	8040	2	221	53	3	34	5
GPR116	8136	0	55	153	1	13	0
TSPYL4	5903	21	904	760	241	492	37
SLCO2A1	7656	272	218	70	91	17	34
UBE2L3	6487	39	1060	24	0	604	144
NCBP1	5184	23	1244	867	240	686	114
GLUD2	6014	4	227	1169	341	596	7
ROCK2	6622	64	875	62	3	598	134
MAN1A2	6207	6	336	1317	256	229	7
RUNDC3B	7206	3	370	393	254	128	4
REG4	6575	0	76	1525	162	20	0
C20orf19	7565	30	301	286	37	136	3
hCG_1818231	7406	8	0	14	451	151	328
CLASP2	6489	8	350	898	112	490	11
RPS16	6751	11	870	252	56	406	12
SPIB	7088	266	587	45	195	79	98
LEFTY1	7306	27	511	427	73	13	1
KIAA0406	6361	12	432	595	142	718	98
C7	8037	0	27	270	8	16	0
PAOX	7521	0	56	205	457	108	11
NID1	7679	2	340	262	53	22	0
SPIN4	6458	55	620	668	112	436	9
CCDC69	7910	0	7	408	8	25	0
CTPS	7089	209	528	113	106	278	35
GNE	7023	13	555	520	83	132	32
KIT	7288	0	181	801	80	8	0
APPL2	6643	1	85	1000	564	60	5
BANK1	8151	0	1	185	0	21	0
CCL19	7490	0	31	382	437	18	0
IL17F	8358	0	0	0	0	0	0
DKFZp667G2110	8125	0	52	98	16	63	4
HCLS1	7400	0	246	515	68	129	0
LPIN1	7513	276	363	84	47	63	12
ADARB1	8358	0	0	0	0	0	0
HLA-B	6899	86	848	84	139	282	20
PLA2G3	5679	213	15	24	1241	264	922
DNAJC3	6423	1	228	1357	314	35	0
LOC100131801	7488	8	523	44	15	280	0
KIAA1267	8278	0	48	14	2	16	0
GAST	8207	0	0	7	27	49	68
KCNS2	6173	9	0	58	985	293	840
TBXAS1	7689	59	303	45	166	47	49
MOSC2	6463	7	484	770	228	334	72
PCDH24	7284	64	45	347	500	80	38
PEX1	6988	9	427	410	88	423	13
HNRNPF	6589	2	281	647	64	766	9
BTBD3	7013	12	575	413	102	238	5
SIDT1	6517	6	369	1091	303	57	15
DAPK3	6742	11	187	594	321	491	12
SNRPD3	7105	75	556	0	0	531	91
CD38	7947	0	33	306	18	54	0
DAB2IP	7782	0	0	19	167	44	346
POLR3E	5064	149	1596	304	52	791	402
CCDC43	6707	19	379	514	59	669	11
CALM1	6673	27	1003	151	36	389	79
WBSCR19	8352	0	0	1	4	1	0
PKM2	6699	8	376	537	173	563	2
TUBGCP4	6533	19	578	820	115	290	3
RNF181	6537	13	435	592	140	638	3
CDK3	7997	0	48	115	195	3	0
ADNP	7112	95	561	0	0	456	134
TRGC2	7328	0	98	644	228	60	0
FOXA3	7422	61	259	395	32	181	8
USP31	6785	11	790	428	107	171	66
RASSF4	7759	0	281	180	120	18	0
NOV	7615	10	205	466	32	30	0
RFC3	6431	46	435	829	130	480	7
RPS6KA1	7740	0	233	194	7	184	0
HIP1	8187	1	50	100	4	16	0
CXCL11	8052	0	13	213	77	3	0
LAMA1	7293	3	217	561	189	95	0
LTA4H	6684	133	834	11	0	537	159
C5orf41	7164	0	306	696	101	91	0
EIF3B	8246	0	16	65	19	12	0
ARMCX1	7347	0	138	602	133	138	0
BRI3	7990	0	100	195	25	46	2
LOC729070	8307	0	0	13	37	1	0
SELM	7385	37	456	229	140	99	12
CTSA	7237	2	86	532	369	126	6
CDCA8	6762	7	252	656	134	537	10
OBSL1	8282	1	58	12	4	0	1
GUF1	6189	23	663	1008	250	217	8
PODNL1	6500	196	24	56	881	165	536
SUPT3H	7828	42	266	14	168	19	21
PARD6B	7648	1	113	426	137	31	2
PBX1	7734	1	463	125	12	22	1
ISLR2	7967	0	0	8	121	60	202
VKORC1L1	5110	37	1015	1187	323	649	37
SF3B5	5957	12	633	478	105	1090	83
KIAA1841	7730	20	142	305	21	136	4
TLE1	6849	8	469	759	127	141	5
LTBP3	8281	0	35	34	1	7	0
ENC1	7249	40	401	518	73	73	4
VAV2	8147	7	199	1	1	1	2
FLJ21075	7631	28	0	9	450	58	182
NUS1	5031	37	1465	855	200	574	196
TIGD2	6558	107	582	522	84	481	24
WHSC1L1	6691	61	1020	292	37	247	10
ARFRP1	6938	116	334	161	159	573	77
AFTPH	7771	13	151	213	31	166	13
GDE1	5523	13	383	1434	407	594	4
HIAT1	6297	26	944	162	21	668	240
BCL2L11	8060	0	20	128	126	24	0
SCG2	7722	0	103	329	200	4	0
PRKCI	5399	39	1264	854	234	490	78
MTHFD2L	5197	17	671	1557	413	452	51
GPR18	7758	0	39	464	55	42	0
RNF217	8358	0	0	0	0	0	0
NPTX2	8357	0	1	0	0	0	0
PTMA	7135	18	823	123	112	144	3
ZWILCH	5433	39	1131	966	316	442	31
RPL6	7895	12	224	0	0	221	6
TMCO6	8334	0	4	15	2	3	0
HRH1	7318	9	163	597	96	167	8
HDAC9	7357	0	421	312	170	98	0
OLFML1	7447	0	87	648	59	117	0
TFB2M	6049	177	1187	5	0	693	247
PHB2	5880	27	1247	320	52	690	142
SORBS2	8145	0	175	34	3	1	0
CCL23	7871	0	8	376	100	3	0
TRO	7118	12	0	58	497	128	545
TMEM50B	6621	25	721	180	7	665	139
CYP4X1	6962	1	44	631	678	40	2
LDHD	7644	1	24	349	317	23	0
SERPINE2	8107	2	131	93	15	10	0
KLHL3	7821	64	62	139	248	23	1
FLJ11151	6715	4	262	907	102	362	6
C20orf3	6735	55	586	553	84	333	12
CLCN2	7439	61	247	151	269	168	23
TTC30A	7350	7	153	695	52	95	6
ZNF611	6882	514	103	36	689	56	78
KCNMA1	8194	0	97	47	10	10	0
RTEL1	7586	0	11	404	351	6	0
RPP30	6890	1	84	759	391	219	14
C7orf55	5484	2	221	1705	229	713	4
SLC30A10	7534	0	55	401	334	34	0
EIF4G3	7509	14	575	142	57	60	1
RAVER2	6973	1	113	1087	103	80	1
C18orf24	7721	0	1	514	116	6	0
KRT80	7508	7	91	196	475	67	14
FOXQ1	6938	6	94	439	773	88	20
ARHGAP26	6311	12	394	1166	365	106	4
HMGN2	6510	36	1042	168	29	470	103
WWTR1	7735	0	375	109	23	115	1
CA9	7725	24	0	17	575	0	17
LOC100134144	7900	6	13	192	209	34	4
RAB28	7242	33	744	120	14	194	11
DNLZ	8082	0	50	202	16	8	0
HLA-DPB1	7402	0	267	543	69	76	1
GLCE	5076	75	1384	695	261	724	143
RMND1	5382	29	907	1188	290	526	36
LOC401351	6886	155	9	30	643	168	467
FAM21A	7269	9	342	233	37	462	6
EPOR	7657	57	6	23	531	7	77
LEF1	8317	0	33	8	0	0	0
PLS3	7401	26	364	432	101	13	21
MKI67	7658	18	142	375	59	104	2
EIF3K	7207	43	882	11	3	188	24
GALNT5	7210	8	335	678	72	52	3
ADAMTS1	7954	0	85	256	56	7	0
LIMK2	7314	52	182	356	289	135	30
SDC2	7157	0	256	720	87	138	0
ZHX1	5591	28	1369	377	27	713	253
POU3F4	8347	0	0	3	0	7	1
BAT3	7162	8	634	135	32	385	2
ABCB11	8357	0	0	0	1	0	0
SAP130	8358	0	0	0	0	0	0
CDC42BPA	8085	77	142	13	37	3	1
FMR1	6254	97	1137	218	41	377	234
ZNF468	5872	15	631	1165	304	359	12
